,ID,Tweet,Sentiment,predictions
1013,264226783182852096,hope they ask and talk about philippines tomorrow asddgffghj,1,2
1018,264029763671306240,celtics game tomorrow night at 730 how about a hometown win,1,2
1019,262506497303531521,i liked a video ricky gervais talks 10th anniversary the office with brad blanks in new york city,2,1
1023,231762929136070656,its a city in california and we march the rose parade on new years and the disney land parade,1,2
1026,264243197285376000,i kind of tried but ipod soooo im just gonna sleep tomorrow or something,2,0
1032,257701675693920256,jon huntsman jr is speaking tomorrow at the university of akron will be there,2,1
1038,264255066104537089,its 3 ferry friday between torpoint and plymouth with waiting times upto 10 minutes pc,1,2
1039,264234349182988288,i know its only november but ive already decided to be lana del rey next halloween when my hair is natural brown,2,1
1044,263679372668592129,tim tebow may have you beat i think i might be the most famous dude that still jacks off,2,0
1047,264216787686666240,i am manipulative knightley los angeles nov 2 actress keira knightley says although she does not like some t,0,1
1054,262517166757273601,you apparently saw miss america n alex getn wed isnt this correct cmon psychic speak,1,0
1059,263036913768882176,i once told harry i was leaving the band on february 30th he cried for hours until he realised there is no february 30th zayn malik,2,1
1060,257924028994560000,ugh the cotton bowl last sat was almost better than today almost hewlett packard txn04,2,0
1065,263079447517868032,might not be able to get a free taco tomorrow as napoleon dynamite would say dang it,0,2
1066,264056372528820225,i want to go to the battle of the bands drumlines at cotton bowl november 11th,2,1
1067,264140167340769281,thats going to be wicked with no fireworks haa ive got zumba sat then going propaganda in the eve busyy,2,0
1070,264157870948495360,my mums going to liverpool shopping tomorrow and im working damn,1,0
1073,263132450732003328,this whole time im thinkin why the heck is everyone keeps talkn bout the niners but i forgot its monday night football lmao,1,0
1074,233431276290465792,videos of our rehearsals videos of our performance at disneyland at end of dec videos of us at the actual rose parade on new years day,1,2
1076,262416445026217984,lefraud can not carry his team in dah 4th qtr weve seen it time an again he looks for miller and chalmersetc,0,1
1078,258715505752412160,may i have rob pattinson with a side of daniel radcliffe,2,0
1081,258947413367201793,if you struggle reconciling total and implicit faith in a god youve never seen you may not want to miss this weekend at nlc no fear part 3,2,0
1087,262990474804080640,heard kicker gould is on show tomorrow can you ask if he was happy being drafted by patriots did he want to stay wpats,1,2
1092,263677798646960128,tom brady is named the afc offensive player of the week for the 22nd time in his career it ties peyton manning for the most pow honors,2,1
1095,262917245779443712,trent richardson is the badweather back the cleveland browns have long needed bill livingstons mon,0,1
1097,263368335318728704,going shopping for little miss parks tomorrow like she need anything else,1,0
1103,264247016203354112,hes back saturday but in the pm i cant promise a kidfree skype but avery usually is better behaved when its just me,1,2
1105,264209249851281409,hanging at dia waiting for my flight to los angeles im sure the delay has something to do with uscoregon game saturday,1,0
1106,263758190951419905,tom brady wins afc offensive player of the week for 22nd time,2,1
1108,255908269040754688,i shouldve worn the concords tomorrow oh well,2,0
1114,264229925786095616,the heat is gunna kill the knicks tomorrow,1,0
1119,263274579114483712,how are these fools talking about niners are the best team in the nfclast time i checked the giants shat on them held them to fg in 4th,0,2
1131,262037171987431424,just watched my movie contraband look 4 me in the movies the bay and flight in theaters on demand on nov 2,1,2
1135,264049804471054336,i have maths all day tomorrow mon and maths gcse on tue then another maths gcse and friday a 3hr english exam,1,0
1136,263985695213879296,geaux tigers hope to see you wearing that purple and gold on saturday nights in death valley,2,1
1141,264183247041335296,onto the 9th season of greys anatomy,1,0
1151,263822201076187137,cmon big ben well never win the super bowl if you keep throwing a pick six all the time,0,2
1160,264070720869511168,one of these days the sun is gonna come out again grey rainy cloudy day after day in,1,0
1162,264256793901944832,you find her and you may get a reason to stay longer here in philly,2,0
1163,263460605233623040,lol yes look on wiki under the 29th,1,0
1164,264122090528067584,want to see lana del rey in london so much in may,2,0
1165,264251661072072705,you get ready 1st i otw back from school only on ur skype 1st,1,2
1168,264205706515861505,anyone wanna go to a free concert saturday in georgia with me,1,2
1169,264101411367825408,just notified that steelers cant find hotel rooms in ny so theyre leaving sunday morning thank you scorecenter for this breaking news,1,0
1178,264180884566069248,im getting off work tomorrow then coming home to watch the heat win and talk shit,2,0
1181,246623558623703040,my pain may be the reason for sumbodies laughbut my laugh must never be the reason for sumbodies pain,1,0
1196,259704078735646720,this game reminds me of the cotton bowl game we controlled it but not enough points afraid of 2nd half lsu dominance,0,1
1198,258725663673049088,youre better when we were talking black lacrosse players after we won our 3rd straight all state sugar bowl,2,1
1202,262197315111096320,wonder who the 1st person to bring a john 316 sign to a ball game was id like to kiss his or heers face and im not gay,2,1
1215,263485360204562432,shit dude good question ill get back to you tomorrow when we go over the wiki with,1,0
1218,250240993629204480,gary ablett polled 2nd or 3rd his team finished last not all about the team jobe has improved grown so much over the yrs,2,1
1222,264077315284271104,we still have to work the wvu game on saturday thats going to be brutal,0,1
1224,264031277454327810,peso rises over moodys credit rating upgrade for philippines the peso inched up on tuesday following the m,2,1
1225,263873647595360256,what i like about november is thanksgiving the cowboys game ut game d but not black friday,2,1
1226,259831926347689984,i know it is only october 20 but can probably start booking travel to at least the fiesta bowl,2,1
1236,261572467502497792,will take that result top the group as well bet tim howard is cursing away at us ahead of sunday,0,1
1237,264230276320862209,hey what time are we suppose to be at school on monday and what time will it end,1,0
1242,264170030164496384,haha i havent worn shalwar kameez for about 10 years you went bolton darul uloom mashaallah may i ask hifz aalim class,1,0
1243,264221107610075136,someone please go to work for me tomorrow so i can lay in bed and watch greys anatomy all day,1,0
1251,264148677013155840,were out this tuesday after a boozey day watch the mighty at bolton,1,2
1257,263502870597492736,7th december masquarade ball night club 2 step country 2 step cha cha waltz hustle beverages and snacks providedsee you,2,1
1262,263973297492983808,why america may go to hell wish it wouldve been completed and i wish i could read the contents of it by mlk,2,0
1264,264084864142307328,i doubt it but we may just get to see in a bcs bowl in january as for kstate theyre good just not sec good,1,2
1266,263379792936718336,there is an honesty that says we play the game saturday not today and there is no more valid opinion than in our place les miles,2,1
